,Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,"MonthlyIncome_(990.01, 2908.0]","MonthlyIncome_(2908.0, 4807.0]","MonthlyIncome_(4807.0, 6706.0]","MonthlyIncome_(6706.0, 8605.0]","MonthlyIncome_(8605.0, 10504.0]","MonthlyIncome_(10504.0, 12403.0]","MonthlyIncome_(12403.0, 14302.0]","MonthlyIncome_(14302.0, 16201.0]","MonthlyIncome_(16201.0, 18100.0]","MonthlyIncome_(18100.0, 19999.0]",OverTime_No,OverTime_Yes
442,0,55,18,4,3,3,2,2,3,14,3,4,2,17,3,3,8,7,6,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
443,0,39,25,2,3,3,3,3,3,21,4,2,1,13,2,3,6,4,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
444,0,37,4,1,3,3,1,3,7,15,3,4,0,8,2,3,6,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
445,0,36,9,2,2,2,2,2,2,11,3,3,1,13,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
446,0,37,11,3,1,3,1,3,4,18,3,1,0,8,6,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
447,0,34,1,3,4,2,3,3,1,14,3,4,0,10,3,3,10,9,8,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
448,0,40,6,3,2,3,4,3,7,15,3,3,0,22,3,3,20,6,5,13,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
449,0,38,10,4,3,3,2,3,3,11,3,3,0,10,2,3,6,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
450,0,34,3,3,4,3,2,2,1,12,3,3,1,11,2,3,11,8,7,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
451,0,59,1,1,1,2,2,3,7,11,3,4,0,20,2,2,4,3,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
452,0,35,4,4,4,2,1,4,1,13,3,2,1,2,2,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
453,1,39,3,2,4,3,2,3,4,18,3,1,0,12,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
454,0,28,16,2,2,4,2,1,0,19,3,3,0,9,2,3,8,3,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
455,0,25,13,1,2,3,1,3,1,11,3,3,0,7,1,3,7,4,0,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
456,0,29,9,4,4,3,1,3,9,17,3,3,1,9,2,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
457,0,45,23,2,4,3,2,1,1,15,3,3,1,9,2,3,9,8,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
458,0,37,10,2,4,4,1,4,3,17,3,1,0,4,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
459,0,45,28,3,4,3,1,4,4,20,4,4,1,8,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
460,0,33,2,3,4,3,2,2,8,15,3,4,0,13,2,2,11,7,1,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
461,0,34,1,5,2,3,1,4,1,12,3,4,1,10,4,2,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
462,0,56,9,3,1,3,1,3,2,19,3,2,1,18,4,3,5,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
463,1,30,5,3,2,3,1,2,0,17,3,1,0,4,3,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
464,0,41,7,2,4,3,2,3,6,14,3,2,0,8,6,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
465,0,49,6,1,3,2,4,3,2,19,3,2,1,30,3,3,15,11,2,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
466,0,19,3,1,2,3,1,2,1,14,3,4,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
467,0,45,11,2,4,3,4,4,3,13,3,2,1,26,4,4,9,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
468,0,44,17,3,4,1,1,3,2,13,3,4,0,6,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
469,0,29,10,3,4,3,1,2,1,14,3,4,2,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
470,0,35,11,2,4,3,2,4,1,11,3,4,1,5,3,3,5,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
471,0,53,6,3,4,3,2,4,2,17,3,4,0,19,4,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
472,1,21,10,2,1,2,1,3,1,20,4,3,0,2,2,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
473,0,26,6,3,3,4,1,4,0,18,3,1,1,8,3,3,7,7,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
474,0,46,7,4,3,3,2,3,2,14,3,3,0,7,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
475,0,47,2,2,3,3,4,4,1,11,3,3,1,26,3,2,26,14,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
476,0,45,6,3,4,2,3,4,6,12,3,4,0,23,2,3,19,7,12,8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
477,0,42,2,3,1,3,5,3,5,11,3,1,0,24,2,2,22,6,4,14,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
478,0,24,24,3,4,3,1,2,8,22,4,4,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
479,0,51,2,3,4,1,2,2,5,18,3,4,1,13,3,3,4,1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
480,0,40,2,4,2,3,2,2,5,12,3,4,3,5,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
481,0,39,21,4,1,1,2,3,6,19,3,3,1,10,1,3,3,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
482,0,35,27,1,3,2,1,1,1,11,3,4,0,6,3,2,6,5,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
483,0,45,9,3,2,3,2,2,8,18,3,3,1,20,2,1,17,9,0,15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
484,0,36,7,3,1,4,2,1,2,16,3,4,1,17,2,2,15,7,6,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
485,0,27,1,1,3,3,2,2,0,13,3,4,1,6,0,3,5,4,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
486,1,30,12,4,2,2,1,1,1,18,3,3,1,1,2,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
487,0,33,7,3,4,3,2,2,0,17,3,3,1,4,3,3,3,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
488,0,39,2,4,4,2,2,3,1,11,3,1,0,20,4,3,20,7,11,10,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
489,0,30,8,2,2,4,3,1,0,12,3,3,3,9,4,2,8,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
490,0,44,2,3,3,4,3,4,1,19,3,2,1,9,2,3,8,7,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
491,0,27,8,3,4,3,3,3,1,15,3,4,0,9,0,3,9,8,1,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
492,0,35,10,3,2,3,1,4,1,20,4,1,1,3,4,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
493,1,26,16,4,1,3,1,2,2,13,3,4,1,5,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
494,1,52,2,1,1,1,5,4,1,15,3,4,1,33,3,3,32,14,6,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
495,0,33,4,4,1,2,1,2,8,11,3,4,0,8,5,3,5,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
496,1,43,9,3,1,1,2,3,8,13,3,2,0,7,2,2,4,3,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
497,0,48,4,5,3,2,4,4,2,25,4,2,1,23,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
498,0,44,5,3,2,3,5,2,7,11,3,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
499,0,42,10,4,3,3,1,3,3,22,4,2,2,10,1,2,6,3,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
500,0,34,4,4,3,3,2,3,9,15,3,1,1,6,3,3,3,2,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
501,1,31,1,3,4,3,1,2,1,11,3,1,0,3,2,4,3,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
502,0,44,8,4,1,4,1,4,2,24,4,3,1,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
503,0,33,17,3,4,3,4,3,1,11,3,4,0,10,2,3,10,8,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
504,1,27,17,4,4,3,1,3,1,13,3,4,0,8,2,3,8,2,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
505,0,34,9,3,4,3,3,4,0,11,3,4,1,10,0,2,9,7,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
506,0,29,2,1,4,3,1,2,0,13,3,3,3,4,3,3,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
507,1,40,24,3,2,4,4,2,4,16,3,4,0,22,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
508,0,36,5,4,2,3,3,1,4,12,3,3,2,9,6,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
509,0,35,2,3,4,3,1,4,1,13,3,1,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
510,1,25,4,1,4,3,1,4,1,15,3,2,1,7,3,4,7,7,5,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
511,1,21,18,1,4,3,1,4,1,19,3,1,0,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
512,1,29,24,3,3,4,1,1,1,17,3,4,0,1,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
513,0,38,1,3,4,3,3,1,1,13,3,2,1,15,3,3,15,12,5,11,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
514,0,39,2,4,3,3,3,3,0,25,4,4,0,20,1,3,19,6,11,8,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
515,0,43,15,2,3,2,4,3,1,24,4,1,1,14,3,3,14,10,6,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
516,0,25,2,1,4,3,1,3,6,19,3,3,1,7,2,2,2,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
517,0,58,10,4,4,3,4,3,0,13,3,3,0,38,1,2,37,10,1,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
518,0,42,14,2,3,2,2,3,7,17,3,1,0,10,6,3,5,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
519,0,30,2,1,2,2,1,4,0,13,3,4,0,6,3,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
520,0,35,9,4,2,3,2,3,1,19,3,2,0,10,5,3,10,7,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
521,1,28,24,3,3,3,1,2,1,17,3,3,3,1,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
522,0,27,10,3,4,2,2,4,1,11,3,4,0,6,3,3,6,2,4,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
523,0,27,10,2,4,3,3,1,1,21,4,3,2,9,4,2,9,7,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
524,0,41,4,1,3,3,3,3,0,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
525,1,53,2,5,3,2,3,4,0,16,3,2,1,34,4,3,33,7,1,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
526,0,35,25,2,1,2,2,4,4,14,3,4,0,9,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
527,0,26,7,3,4,3,1,4,1,20,4,3,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
528,0,31,24,1,4,3,2,4,2,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
529,1,37,11,2,1,1,2,2,5,15,3,1,0,15,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
530,0,48,22,3,4,3,4,4,3,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
531,0,50,12,3,3,3,3,4,4,11,3,4,0,16,3,3,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
532,0,38,8,3,4,2,2,2,1,16,3,3,1,20,3,3,20,11,0,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
533,1,30,22,3,1,3,1,3,4,11,3,2,0,7,2,3,5,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
534,0,45,1,4,4,3,1,4,3,14,3,4,2,8,2,3,5,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
535,0,43,9,3,1,3,1,3,4,13,3,3,0,7,2,2,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
536,0,29,10,3,4,3,1,2,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537,0,53,2,2,3,3,4,3,6,13,3,3,1,22,3,4,17,13,15,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
538,0,49,3,2,3,2,2,1,4,25,4,1,1,10,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
539,0,47,4,3,3,2,3,2,8,12,3,3,1,28,4,3,22,11,14,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
540,0,24,9,3,3,4,1,3,1,16,3,4,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
541,0,41,9,4,3,3,1,1,2,21,4,4,1,7,2,3,5,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
542,0,47,4,1,2,3,2,3,3,19,3,1,0,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
543,0,32,4,2,3,3,1,2,2,11,3,1,1,6,5,3,4,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
544,0,26,1,3,3,3,1,1,0,13,3,4,0,8,6,2,7,7,7,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
545,0,35,1,4,3,2,2,1,0,14,3,2,0,16,2,3,15,13,2,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
546,0,30,18,3,1,3,1,3,1,14,3,3,0,5,4,2,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
547,0,30,29,4,3,3,3,2,3,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
548,0,36,7,4,2,3,1,4,2,18,3,3,0,8,6,3,6,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
549,0,30,5,3,4,2,2,3,1,13,3,3,3,10,2,3,10,9,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
550,0,34,3,3,4,1,2,1,3,18,3,4,0,15,2,3,13,9,3,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
551,0,49,8,4,4,2,4,2,6,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
552,0,39,19,4,4,3,2,4,8,14,3,2,3,7,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
553,0,43,6,3,1,2,5,3,7,13,3,4,0,21,2,3,16,12,6,14,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
