,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
596,0,36,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,"(6706.0, 8605.0]",4,Yes,22,4,4,1,15,2,3,1,0,0,0
597,0,35,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,"(4807.0, 6706.0]",2,No,14,3,3,1,15,6,3,7,7,1,7
598,0,31,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,"(10504.0, 12403.0]",1,No,18,3,1,1,13,5,3,13,7,9,9
599,0,40,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,3,2,Sales Executive,1,Married,"(2908.0, 4807.0]",1,No,15,3,3,1,5,2,3,5,4,1,2
600,0,32,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,Single,"(2908.0, 4807.0]",8,No,13,3,3,0,4,2,4,0,0,0,0
601,0,38,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,"(6706.0, 8605.0]",3,No,15,3,4,1,11,3,3,7,7,1,7
602,0,53,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,"(14302.0, 16201.0]",3,No,19,3,3,0,32,3,3,5,1,1,3
603,0,43,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,2,Healthcare Representative,3,Divorced,"(2908.0, 4807.0]",4,Yes,14,3,4,0,8,3,3,5,2,0,2
604,0,31,Travel_Rarely,Research & Development,24,3,Medical,3,Female,2,2,Healthcare Representative,1,Single,"(6706.0, 8605.0]",1,No,19,3,2,0,10,2,3,10,9,1,8
605,0,36,Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",4,No,18,3,4,2,4,2,3,1,0,0,0
606,0,44,Travel_Rarely,Research & Development,29,4,Other,4,Male,3,2,Research Scientist,4,Single,"(2908.0, 4807.0]",1,No,25,4,2,0,20,3,3,20,11,13,17
607,0,45,Travel_Rarely,Research & Development,29,3,Technical Degree,2,Male,3,3,Manufacturing Director,4,Married,"(8605.0, 10504.0]",4,Yes,18,3,4,2,10,4,4,3,1,1,2
608,0,46,Travel_Rarely,Research & Development,18,3,Medical,3,Female,3,2,Manufacturing Director,3,Divorced,"(4807.0, 6706.0]",2,No,14,3,3,1,19,5,2,10,7,0,8
609,0,31,Travel_Frequently,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,2,Divorced,"(990.01, 2908.0]",1,No,11,3,3,1,2,5,2,2,2,2,2
610,0,27,Travel_Rarely,Research & Development,5,3,Life Sciences,3,Female,3,1,Research Scientist,2,Single,"(990.01, 2908.0]",1,Yes,12,3,2,0,4,2,2,4,3,1,2
611,0,38,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,2,Healthcare Representative,3,Married,"(8605.0, 10504.0]",3,No,19,3,3,1,18,4,3,1,0,0,0
612,0,38,Travel_Rarely,Research & Development,2,2,Medical,4,Female,2,3,Manufacturing Director,3,Married,"(6706.0, 8605.0]",3,Yes,19,3,4,1,10,6,4,5,4,0,2
613,0,31,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,"(6706.0, 8605.0]",1,No,19,3,3,1,6,3,3,5,2,0,2
614,0,33,Travel_Frequently,Research & Development,1,4,Other,3,Female,4,2,Healthcare Representative,2,Married,"(4807.0, 6706.0]",1,Yes,13,3,1,1,6,2,3,6,5,1,2
615,1,44,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,"(990.01, 2908.0]",1,Yes,12,3,3,3,6,2,2,5,3,2,3
616,1,33,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,"(6706.0, 8605.0]",2,Yes,20,4,3,0,11,2,2,0,0,0,0
617,0,35,Travel_Rarely,Research & Development,16,3,Life Sciences,4,Female,2,3,Healthcare Representative,2,Single,"(8605.0, 10504.0]",1,No,19,3,4,0,11,3,1,11,8,3,3
618,1,25,Travel_Rarely,Sales,19,2,Marketing,3,Male,2,1,Sales Representative,2,Married,"(990.01, 2908.0]",1,Yes,18,3,3,3,1,2,3,1,0,0,0
619,0,32,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,2,Research Scientist,2,Divorced,"(4807.0, 6706.0]",0,No,13,3,3,2,10,4,2,9,5,1,6
620,0,28,Non-Travel,Research & Development,16,3,Medical,3,Male,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,No,14,3,3,0,5,3,2,5,3,1,4
621,0,32,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,"(2908.0, 4807.0]",3,No,20,4,1,0,8,2,3,5,4,1,4
622,0,42,Travel_Rarely,Research & Development,9,2,Other,4,Male,2,5,Manager,4,Single,"(18100.0, 19999.0]",8,No,22,4,4,0,24,2,3,1,0,0,1
623,1,36,Travel_Rarely,Research & Development,15,3,Other,1,Male,3,2,Laboratory Technician,3,Divorced,"(4807.0, 6706.0]",7,No,14,3,2,1,9,3,2,1,0,0,0
624,0,43,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Female,3,2,Healthcare Representative,4,Married,"(4807.0, 6706.0]",4,No,13,3,2,1,12,2,2,5,2,2,2
625,0,40,Travel_Rarely,Sales,10,3,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,"(6706.0, 8605.0]",7,No,12,3,2,1,7,2,4,5,1,1,3
626,0,36,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,"(4807.0, 6706.0]",1,Yes,13,3,1,1,10,4,3,10,9,1,7
627,0,24,Travel_Frequently,Sales,24,3,Medical,4,Male,3,1,Sales Representative,4,Married,"(990.01, 2908.0]",0,No,13,3,3,2,3,3,3,2,2,2,1
628,0,56,Non-Travel,Research & Development,1,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Divorced,"(4807.0, 6706.0]",1,No,21,4,1,1,13,2,2,13,12,1,9
629,0,37,Travel_Frequently,Sales,21,2,Medical,3,Female,3,1,Sales Representative,4,Married,"(2908.0, 4807.0]",5,No,15,3,2,1,10,3,3,5,4,0,0
630,1,41,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",8,Yes,11,3,1,0,8,0,1,6,4,0,5
631,0,59,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,2,4,Manufacturing Director,4,Single,"(12403.0, 14302.0]",3,Yes,13,3,1,0,30,4,3,5,3,4,3
632,0,31,Travel_Frequently,Sales,7,4,Marketing,1,Female,3,3,Sales Executive,1,Married,"(8605.0, 10504.0]",2,No,14,3,4,2,9,3,3,3,2,2,2
633,1,35,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",1,Yes,18,3,4,0,10,2,3,10,7,7,7
634,0,26,Travel_Rarely,Research & Development,3,4,Medical,1,Male,4,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",1,No,22,4,2,1,8,2,3,8,7,0,7
635,0,34,Travel_Frequently,Research & Development,10,4,Medical,4,Male,3,1,Research Scientist,3,Divorced,"(2908.0, 4807.0]",1,Yes,17,3,4,1,5,4,4,5,3,2,0
636,0,19,Travel_Rarely,Research & Development,9,2,Life Sciences,3,Male,3,1,Research Scientist,1,Single,"(990.01, 2908.0]",1,No,25,4,3,0,1,4,3,1,1,0,0
637,0,30,Travel_Rarely,Sales,5,3,Life Sciences,2,Female,3,3,Sales Executive,4,Married,"(8605.0, 10504.0]",2,No,12,3,3,1,12,2,3,10,9,7,4
638,0,40,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,"(2908.0, 4807.0]",9,No,16,3,2,1,6,0,3,4,2,0,0
639,0,37,Travel_Rarely,Research & Development,7,4,Medical,1,Male,3,3,Research Director,3,Single,"(12403.0, 14302.0]",4,No,13,3,1,0,16,3,4,5,2,0,2
640,0,42,Travel_Frequently,Research & Development,29,2,Life Sciences,1,Female,3,2,Research Scientist,3,Divorced,"(2908.0, 4807.0]",2,No,11,3,2,1,19,3,3,5,4,0,2
641,1,29,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,2,1,Research Scientist,1,Single,"(990.01, 2908.0]",6,No,13,3,3,0,11,2,1,9,7,0,7
642,0,47,Travel_Rarely,Sales,4,2,Life Sciences,4,Female,3,2,Sales Executive,4,Single,"(2908.0, 4807.0]",1,Yes,17,3,3,0,9,0,3,9,0,0,7
643,0,45,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,"(4807.0, 6706.0]",4,Yes,11,3,1,1,9,3,4,5,4,0,3
644,1,33,Travel_Rarely,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,Yes,13,3,3,0,10,2,2,10,9,7,8
645,0,28,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,2,Sales Executive,1,Married,"(2908.0, 4807.0]",1,No,11,3,3,1,5,0,3,5,3,0,4
646,0,38,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Female,3,1,Research Scientist,1,Single,"(990.01, 2908.0]",3,No,17,3,4,0,8,3,2,0,0,0,0
647,0,52,Non-Travel,Sales,29,4,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,"(2908.0, 4807.0]",2,No,15,3,2,2,16,3,2,9,8,0,0
648,0,36,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Male,3,2,Laboratory Technician,2,Single,"(4807.0, 6706.0]",8,No,16,3,4,0,16,3,4,13,11,3,7
649,0,40,Travel_Rarely,Research & Development,20,4,Technical Degree,1,Male,3,3,Healthcare Representative,4,Married,"(8605.0, 10504.0]",4,No,20,4,4,1,14,6,3,11,10,11,1
650,1,55,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Executive,4,Single,"(4807.0, 6706.0]",4,No,16,3,3,0,12,3,2,9,7,7,3
651,0,32,Travel_Rarely,Sales,6,4,Medical,2,Male,3,2,Sales Executive,3,Single,"(4807.0, 6706.0]",1,No,16,3,1,0,12,0,3,11,8,5,7
652,0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",1,No,14,3,4,1,1,2,1,1,0,0,0
653,1,31,Travel_Rarely,Research & Development,22,4,Medical,4,Male,3,2,Manufacturing Director,3,Married,"(4807.0, 6706.0]",1,Yes,15,3,4,2,10,3,2,10,2,6,7
654,1,37,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,"(2908.0, 4807.0]",1,No,15,3,2,0,10,4,1,10,3,0,8
655,0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,3,4,Manager,4,Single,"(16201.0, 18100.0]",2,Yes,13,3,3,0,30,2,3,5,4,1,2
656,0,29,Travel_Rarely,Research & Development,9,3,Life Sciences,3,Male,4,1,Research Scientist,3,Married,"(990.01, 2908.0]",6,No,18,3,1,2,5,2,2,1,0,0,0
657,0,46,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,"(18100.0, 19999.0]",7,Yes,17,3,3,1,24,3,3,2,1,2,2
658,0,35,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",1,No,18,3,4,1,1,5,2,1,0,0,1
659,0,55,Travel_Rarely,Sales,26,5,Marketing,3,Male,2,5,Manager,4,Married,"(18100.0, 19999.0]",1,No,21,4,3,1,36,3,3,36,6,2,13
660,0,42,Travel_Rarely,Sales,1,1,Life Sciences,2,Male,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",1,No,25,4,3,0,20,3,3,20,16,11,6
661,0,31,Travel_Rarely,Sales,7,3,Technical Degree,2,Male,4,2,Sales Executive,4,Married,"(6706.0, 8605.0]",4,No,11,3,2,1,10,3,2,8,7,7,7
662,0,56,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,"(10504.0, 12403.0]",7,No,11,3,3,0,30,1,2,10,7,1,1
663,1,29,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",1,Yes,11,3,4,1,1,1,3,1,0,0,0
664,1,30,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,"(990.01, 2908.0]",1,No,13,3,3,0,1,3,2,1,0,0,0
665,0,36,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,3,3,Healthcare Representative,3,Married,"(6706.0, 8605.0]",3,No,12,3,1,0,10,0,3,7,7,1,7
666,1,24,Travel_Rarely,Research & Development,17,2,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,13,3,1,1,1,3,1,1,0,0,0
667,0,30,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,"(2908.0, 4807.0]",7,No,14,3,2,2,8,3,3,3,2,0,2
668,0,29,Travel_Rarely,Research & Development,8,1,Other,3,Female,1,2,Healthcare Representative,1,Married,"(8605.0, 10504.0]",3,No,13,3,3,1,9,3,3,7,7,0,7
669,0,40,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,"(2908.0, 4807.0]",1,No,13,3,3,0,9,4,3,9,8,8,8
670,0,39,Travel_Frequently,Research & Development,8,1,Life Sciences,3,Female,3,1,Laboratory Technician,3,Married,"(2908.0, 4807.0]",1,No,11,3,1,1,8,3,3,8,3,0,7
671,1,41,Travel_Rarely,Research & Development,12,3,Technical Degree,2,Female,3,5,Research Director,3,Married,"(18100.0, 19999.0]",1,No,12,3,4,0,23,0,3,22,15,15,8
672,0,37,Travel_Rarely,Sales,6,4,Medical,3,Male,3,2,Sales Executive,4,Married,"(4807.0, 6706.0]",4,No,14,3,2,1,7,5,4,5,4,0,1
673,0,45,Travel_Rarely,Research & Development,2,2,Other,4,Female,2,2,Manufacturing Director,4,Divorced,"(4807.0, 6706.0]",1,No,19,3,1,2,10,3,3,10,7,3,9
674,1,36,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,2,1,Sales Representative,1,Single,"(2908.0, 4807.0]",7,No,23,4,2,0,10,4,3,5,3,0,3
675,1,53,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,3,Sales Executive,1,Single,"(8605.0, 10504.0]",6,Yes,13,3,2,0,15,2,2,2,2,2,2
676,0,40,Travel_Rarely,Research & Development,2,4,Medical,3,Female,3,1,Research Scientist,3,Married,"(990.01, 2908.0]",2,No,14,3,2,3,20,2,3,5,3,0,2
677,0,33,Travel_Rarely,Sales,10,5,Marketing,4,Male,4,3,Sales Executive,3,Divorced,"(6706.0, 8605.0]",0,Yes,14,3,4,2,10,3,3,9,8,0,8
678,0,44,Travel_Rarely,Research & Development,1,3,Medical,2,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",6,Yes,12,3,3,0,6,2,3,4,3,1,2
679,0,50,Travel_Rarely,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,"(2908.0, 4807.0]",1,Yes,11,3,3,3,20,3,3,20,8,3,8
680,0,29,Travel_Rarely,Human Resources,17,3,Other,2,Male,2,3,Human Resources,1,Single,"(6706.0, 8605.0]",1,No,13,3,1,0,10,3,2,10,9,0,9
681,1,33,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,"(4807.0, 6706.0]",5,No,15,3,3,0,6,3,3,3,2,0,2
682,1,46,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,"(6706.0, 8605.0]",5,No,21,4,3,3,14,2,3,8,7,0,7
683,0,35,Non-Travel,Research & Development,11,2,Medical,3,Male,2,3,Healthcare Representative,1,Married,"(8605.0, 10504.0]",2,Yes,13,3,3,1,10,3,3,4,0,2,3
684,0,47,Travel_Rarely,Sales,14,3,Medical,3,Female,3,2,Sales Executive,3,Married,"(2908.0, 4807.0]",3,Yes,17,3,3,1,11,4,2,5,4,1,2
685,0,41,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",3,Yes,11,3,1,1,6,4,3,1,0,0,0
686,0,32,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Male,3,2,Research Scientist,2,Married,"(4807.0, 6706.0]",1,No,17,3,2,2,10,3,3,10,4,0,9
687,0,38,Travel_Rarely,Research & Development,4,2,Medical,4,Female,3,1,Laboratory Technician,3,Married,"(2908.0, 4807.0]",7,No,19,3,4,1,7,5,2,0,0,0,0
688,1,36,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,3,Sales Executive,4,Married,"(8605.0, 10504.0]",1,Yes,11,3,1,1,16,6,3,16,7,3,7
689,0,46,Travel_Rarely,Human Resources,5,2,Medical,2,Male,3,2,Human Resources,2,Divorced,"(4807.0, 6706.0]",8,Yes,22,4,4,1,16,2,3,4,2,0,2
690,0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,1,Research Scientist,2,Single,"(990.01, 2908.0]",1,No,13,3,4,0,1,0,4,1,0,0,0
691,0,48,Travel_Rarely,Sales,2,1,Marketing,2,Male,4,2,Sales Executive,2,Married,"(6706.0, 8605.0]",3,No,12,3,4,0,12,3,3,2,2,2,2
692,0,43,Travel_Rarely,Sales,25,3,Medical,3,Male,2,3,Sales Executive,4,Divorced,"(10504.0, 12403.0]",5,No,13,3,3,1,18,5,3,1,0,0,0
693,0,37,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,1,Laboratory Technician,1,Married,"(2908.0, 4807.0]",6,No,20,4,2,1,17,3,3,5,4,0,3
694,0,49,Travel_Rarely,Research & Development,22,4,Other,1,Female,3,4,Research Director,2,Married,"(16201.0, 18100.0]",3,No,16,3,2,2,27,2,3,4,2,1,2
695,1,44,Travel_Frequently,Research & Development,24,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,"(2908.0, 4807.0]",3,Yes,22,4,4,1,19,0,1,1,0,0,0
696,0,48,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,2,4,Manager,1,Married,"(14302.0, 16201.0]",7,No,11,3,1,1,21,3,1,3,2,0,2
697,1,20,Travel_Rarely,Research & Development,11,3,Medical,4,Female,2,1,Research Scientist,1,Single,"(990.01, 2908.0]",1,Yes,15,3,1,0,1,2,3,1,0,0,0
698,0,28,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,"(990.01, 2908.0]",1,No,15,3,2,1,3,2,3,3,2,2,2
699,0,56,Travel_Rarely,Research & Development,8,3,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,"(2908.0, 4807.0]",4,Yes,18,3,3,1,19,3,3,2,2,2,2
700,0,27,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",0,No,14,3,2,0,6,3,4,5,0,1,4
701,0,32,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,"(6706.0, 8605.0]",1,No,12,3,3,1,8,2,4,8,7,6,3
702,0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,1,Research Scientist,2,Married,"(990.01, 2908.0]",0,No,23,4,4,1,6,3,3,5,4,0,4
703,0,55,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,4,5,Manager,2,Married,"(18100.0, 19999.0]",4,Yes,18,3,1,1,35,0,3,10,9,1,4
704,0,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,"(8605.0, 10504.0]",1,No,13,3,4,2,18,2,3,18,15,14,12
705,0,32,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,"(990.01, 2908.0]",2,No,14,3,2,0,12,3,3,7,7,0,7
706,0,34,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,"(4807.0, 6706.0]",1,No,12,3,4,0,10,6,4,10,8,9,6
707,0,52,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Male,2,5,Manager,3,Married,"(18100.0, 19999.0]",0,No,14,3,1,1,34,5,3,33,18,11,9
708,0,24,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,2,1,Laboratory Technician,2,Divorced,"(990.01, 2908.0]",1,No,11,3,3,3,1,4,3,1,0,0,0
709,0,36,Travel_Rarely,Sales,11,4,Marketing,2,Female,2,2,Sales Executive,4,Married,"(4807.0, 6706.0]",4,No,13,3,1,1,8,2,2,6,3,0,0
710,0,46,Travel_Rarely,Sales,10,3,Marketing,3,Female,2,3,Sales Executive,4,Married,"(8605.0, 10504.0]",2,Yes,19,3,3,1,15,3,3,3,2,1,2
711,0,57,Travel_Rarely,Research & Development,24,2,Life Sciences,3,Male,4,3,Healthcare Representative,4,Divorced,"(8605.0, 10504.0]",3,Yes,16,3,2,1,12,2,1,5,3,1,4
712,1,47,Non-Travel,Research & Development,29,4,Life Sciences,1,Male,3,3,Manager,2,Married,"(10504.0, 12403.0]",1,Yes,12,3,4,1,10,2,2,10,7,9,9
713,0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,"(990.01, 2908.0]",0,Yes,18,3,2,1,3,2,1,2,2,2,2
714,0,41,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,3,4,Manager,1,Married,"(16201.0, 18100.0]",7,No,16,3,2,1,22,2,3,18,16,11,8
715,0,55,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,"(8605.0, 10504.0]",3,No,14,3,4,1,24,4,3,1,0,1,0
716,1,45,Travel_Frequently,Sales,26,4,Life Sciences,1,Female,3,2,Sales Executive,1,Married,"(2908.0, 4807.0]",2,No,14,3,4,2,5,4,3,1,1,0,0
717,0,23,Travel_Rarely,Sales,2,1,Technical Degree,3,Male,3,1,Sales Representative,1,Divorced,"(990.01, 2908.0]",3,No,13,3,3,1,3,3,3,0,0,0,0
718,0,49,Non-Travel,Research & Development,18,4,Life Sciences,4,Male,3,2,Manufacturing Director,4,Divorced,"(6706.0, 8605.0]",1,Yes,15,3,1,2,7,0,3,7,7,1,7
719,0,42,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,"(2908.0, 4807.0]",4,No,13,3,4,0,8,3,3,0,0,0,0
720,0,35,Travel_Rarely,Research & Development,16,3,Life Sciences,4,Male,3,3,Healthcare Representative,3,Married,"(6706.0, 8605.0]",4,Yes,12,3,3,0,10,2,3,8,7,0,0
721,0,37,Travel_Frequently,Research & Development,11,3,Other,2,Male,3,3,Research Director,4,Divorced,"(10504.0, 12403.0]",1,Yes,14,3,3,3,10,1,3,10,8,0,7
722,0,32,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,"(4807.0, 6706.0]",1,No,15,3,3,2,10,4,4,10,7,0,8
723,1,34,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,"(4807.0, 6706.0]",4,No,17,3,3,1,11,3,2,7,1,0,7
724,0,31,Travel_Frequently,Research & Development,3,4,Medical,2,Male,3,3,Research Director,3,Divorced,"(12403.0, 14302.0]",9,No,12,3,1,1,9,3,3,2,2,2,2
725,0,21,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,"(990.01, 2908.0]",1,No,14,3,4,0,0,6,3,0,0,0,0
726,0,31,Travel_Rarely,Sales,7,3,Marketing,4,Male,3,2,Sales Executive,4,Divorced,"(6706.0, 8605.0]",4,No,12,3,4,3,13,3,3,7,7,1,7
727,0,34,Travel_Frequently,Research & Development,15,3,Medical,2,Male,3,4,Research Director,1,Divorced,"(16201.0, 18100.0]",7,No,14,3,4,2,16,3,2,14,8,6,9
728,0,42,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,"(4807.0, 6706.0]",6,Yes,17,3,3,1,9,3,2,4,3,1,2
729,0,38,Travel_Rarely,Sales,9,3,Marketing,2,Male,2,1,Sales Representative,2,Married,"(990.01, 2908.0]",0,No,19,3,4,1,3,3,3,2,2,1,2
730,0,46,Travel_Rarely,Sales,3,1,Marketing,1,Male,3,4,Manager,3,Married,"(16201.0, 18100.0]",3,No,12,3,4,1,23,3,3,12,9,4,9
731,0,32,Travel_Rarely,Research & Development,2,3,Medical,3,Female,3,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,13,3,3,1,8,4,3,8,0,0,7
732,0,32,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,2,2,Research Scientist,2,Married,"(4807.0, 6706.0]",3,No,12,3,1,1,12,2,3,7,1,2,5
733,0,51,Travel_Rarely,Sales,26,4,Marketing,1,Female,3,4,Manager,3,Married,"(16201.0, 18100.0]",2,No,14,3,3,1,29,2,2,20,6,4,17
734,0,56,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,3,1,Research Scientist,1,Married,"(990.01, 2908.0]",2,No,22,4,4,1,5,3,4,3,2,1,0
735,0,54,Travel_Rarely,Human Resources,19,4,Medical,3,Male,3,3,Human Resources,2,Married,"(10504.0, 12403.0]",2,No,15,3,3,1,16,1,4,9,7,7,1
736,1,51,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,"(10504.0, 12403.0]",2,No,15,3,4,0,18,2,3,4,2,0,3
737,0,36,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,"(6706.0, 8605.0]",7,Yes,13,3,4,1,15,1,3,12,8,5,7
738,0,27,Travel_Rarely,Sales,8,4,Marketing,2,Female,3,2,Sales Executive,2,Married,"(4807.0, 6706.0]",1,No,18,3,1,1,8,3,3,8,7,0,7
739,0,42,Travel_Rarely,Research & Development,2,2,Medical,4,Male,3,4,Manager,1,Married,"(16201.0, 18100.0]",0,No,17,3,4,1,23,3,3,22,6,13,7
740,0,31,Travel_Rarely,Sales,5,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,"(4807.0, 6706.0]",1,No,11,3,1,2,10,2,3,10,0,0,2
741,0,44,Non-Travel,Research & Development,5,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,"(2908.0, 4807.0]",3,No,14,3,4,0,7,5,3,5,2,0,3
742,0,28,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,2,Sales Executive,1,Single,"(4807.0, 6706.0]",0,No,14,3,4,0,5,5,3,4,2,1,3
743,1,34,Travel_Frequently,Sales,6,2,Marketing,4,Female,1,1,Sales Representative,3,Divorced,"(990.01, 2908.0]",0,No,16,3,4,1,3,3,2,2,2,1,0
744,0,27,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,Divorced,"(2908.0, 4807.0]",1,No,11,3,2,1,5,2,3,5,2,0,4
